ID	Long	Lat	Present	Stable_noExpand	Stable_WhithExpand	Leading	Future	Trailing	prop_perda	Turnover_beta	Nestedness_beta	Dissimilarity_beta
15556	44.5	1.5	14	10	11	1	14	3	0	0.071428571	0	0.071428571
15557	44.5	2.5	14	9	11	4	16	5	0.142857143	0.076923077	0.034188034	0.111111111
15558	44.5	3.5	8	6	5	0	7	2	-0.125	0	0.066666667	0.066666667
15559	44.5	4.5	7	4	4	0	7	3	0	0	0	0
15560	44.5	5.5	7	4	4	0	7	3	0	0	0	0
15561	44.5	6.5	6	3	3	0	6	3	0	0	0	0
15562	44.5	7.5	5	5	5	0	5	0	0	0	0	0
15563	44.5	8.5	4	4	5	2	5	0	0.25	0.25	0.083333333	0.333333333
15564	44.5	9.5	5	2	3	1	6	3	0.2	0	0	0
15565	44.5	10.5	5	0	1	1	5	4	0	0	0	0
15566	45.5	-25.5	8	4	6	2	7	1	-0.125	0.285714286	0.047619048	0.333333333
15567	45.5	-24.5	8	6	8	3	9	1	0.125	0.25	0.044117647	0.294117647
15568	45.5	-23.5	7	6	13	7	13	0	0.857142857	0.142857143	0.257142857	0.4
15569	45.5	-22.5	14	7	12	5	12	0	-0.142857143	0.25	0.057692308	0.307692308
15570	45.5	-21.5	5	4	9	5	10	1	1	0	0.285714286	0.285714286
15571	45.5	-20.5	4	4	6	2	6	0	0.5	0	0.2	0.2
15572	45.5	-19.5	7	5	6	1	6	0	-0.142857143	0.166666667	0.064102564	0.230769231
15573	45.5	-18.5	13	9	9	0	10	1	-0.230769231	0	0.130434783	0.130434783
15574	45.5	-17.5	8	7	8	2	8	0	0	0.25	0	0.25
15575	45.5	-16.5	9	2	4	2	6	2	-0.333333333	0	0.2	0.2
15576	45.5	-15.5	7	4	5	1	6	1	-0.142857143	0.166666667	0.064102564	0.230769231
15577	45.5	-12.5	0	0	0	0	0	0	0	0	0	0
15578	45.5	1.5	14	10	10	0	13	3	-0.071428571	0	0.037037037	0.037037037
15579	45.5	2.5	15	7	8	1	16	8	0.066666667	0	0	0
15580	45.5	3.5	11	4	5	1	12	7	0.090909091	0	0	0
15581	45.5	4.5	7	3	4	1	8	4	0.142857143	0	0	0
15582	45.5	5.5	6	3	4	1	7	3	0.166666667	0	0	0
15583	45.5	6.5	6	3	7	4	10	3	0.666666667	0	0.076923077	0.076923077
15584	45.5	7.5	5	4	4	0	5	1	0	0	0	0
15585	45.5	8.5	4	3	4	1	5	1	0.25	0	0	0
15586	45.5	9.5	5	2	2	0	5	3	0	0	0	0
15587	45.5	10.5	5	3	3	1	5	2	0	0	0.111111111	0.111111111
15588	46.5	-25.5	19	4	5	1	6	1	-0.684210526	0.166666667	0.433333333	0.6
15589	46.5	-24.5	73	30	30	3	30	0	-0.589041096	0.033333333	0.403559871	0.436893204
15590	46.5	-23.5	61	32	38	10	38	0	-0.37704918	0.131578947	0.201754386	0.333333333
15591	46.5	-22.5	61	28	28	3	28	0	-0.540983607	0	0.370786517	0.370786517
15592	46.5	-21.5	39	10	23	13	24	1	-0.384615385	0.304347826	0.179523142	0.483870968
15593	46.5	-20.5	19	9	15	6	16	1	-0.157894737	0.25	0.064285714	0.314285714
15594	46.5	-19.5	19	2	9	7	11	2	-0.421052632	0.3	0.217241379	0.517241379
15595	46.5	-18.5	14	4	7	3	8	1	-0.428571429	0.375	0.170454545	0.545454545
15596	46.5	-17.5	12	7	10	3	12	2	0	0.25	0	0.25
15597	46.5	-16.5	11	2	4	2	6	2	-0.454545455	0	0.375	0.375
15598	46.5	-15.5	10	0	2	2	4	2	-0.6	0.333333333	0.358974359	0.692307692
15599	46.5	-9.5	0	0	0	0	0	0	0	0	0	0
15600	46.5	2.5	9	5	9	4	12	3	0.333333333	0	0.142857143	0.142857143
15601	46.5	3.5	9	5	7	2	10	3	0.111111111	0	0	0
15602	46.5	4.5	7	3	3	0	6	3	-0.142857143	0	0.076923077	0.076923077
15603	46.5	5.5	7	4	4	0	6	2	-0.142857143	0	0.076923077	0.076923077
15604	46.5	6.5	6	4	3	0	4	1	-0.333333333	0	0.2	0.2
15605	46.5	7.5	5	5	6	1	6	0	0.2	0	0.090909091	0.090909091
15606	46.5	8.5	5	1	5	4	9	4	0.8	0	0.090909091	0.090909091
15607	46.5	9.5	5	1	3	2	7	4	0.4	0	0	0
15608	46.5	10.5	5	1	2	1	6	4	0.2	0	0	0
15609	47.5	-25.5	16	4	6	2	7	1	-0.5625	0.285714286	0.279503106	0.565217391
15610	47.5	-24.5	63	21	22	2	22	0	-0.650793651	0	0.482352941	0.482352941
15611	47.5	-23.5	66	14	32	18	32	0	-0.515151515	0.125	0.303571429	0.428571429
15612	47.5	-22.5	72	34	39	7	40	1	-0.444444444	0	0.285714286	0.285714286
15613	47.5	-21.5	108	22	46	25	47	1	-0.564814815	0.043478261	0.385093168	0.428571429
15614	47.5	-20.5	88	60	74	18	75	1	-0.147727273	0.054054054	0.081748415	0.135802469
15615	47.5	-19.5	85	34	60	28	61	1	-0.282352941	0.033333333	0.166666667	0.2
15616	47.5	-18.5	44	15	34	20	35	1	-0.204545455	0.294117647	0.090497738	0.384615385
15617	47.5	-17.5	17	9	30	21	33	3	0.941176471	0.176470588	0.240196078	0.416666667
15618	47.5	-16.5	10	5	14	10	15	1	0.5	0.4	0.1	0.5
15619	47.5	-15.5	11	5	7	3	7	0	-0.363636364	0.428571429	0.126984127	0.555555556
15620	47.5	-14.5	14	2	6	4	8	2	-0.428571429	0.142857143	0.285714286	0.428571429
15621	47.5	-13.5	8	2	3	2	3	0	-0.625	0	0.454545455	0.454545455
15622	47.5	-11.5	0	0	0	0	0	0	0	0	0	0
15623	47.5	3.5	6	3	3	0	5	2	-0.166666667	0	0.090909091	0.090909091
15624	47.5	4.5	7	3	4	1	7	3	0	0	0.076923077	0.076923077
15625	47.5	5.5	7	3	3	0	6	3	-0.142857143	0	0.076923077	0.076923077
15626	47.5	6.5	6	4	5	1	6	1	0	0	0	0
15627	47.5	7.5	6	4	4	0	5	1	-0.166666667	0	0.090909091	0.090909091
15628	47.5	8.5	6	1	4	3	8	4	0.333333333	0	0.142857143	0.142857143
15629	47.5	9.5	5	2	5	3	8	3	0.6	0	0	0
15630	47.5	10.5	5	5	5	0	5	0	0	0	0	0
15631	47.5	11.5	4	0	0	0	4	4	0	0	0	0
15632	48.5	-22.5	11	4	6	2	7	1	-0.363636364	0.285714286	0.158730159	0.444444444
15633	48.5	-21.5	30	5	10	5	11	1	-0.633333333	0.272727273	0.337028825	0.609756098
15634	48.5	-20.5	73	24	29	11	30	1	-0.589041096	0.033333333	0.403559871	0.436893204
15635	48.5	-19.5	93	54	53	10	53	0	-0.430107527	0.018867925	0.268803308	0.287671233
15636	48.5	-18.5	104	76	71	3	71	0	-0.317307692	0	0.188571429	0.188571429
15637	48.5	-17.5	64	57	63	7	63	0	-0.015625	0.095238095	0.007124109	0.102362205
15638	48.5	-16.5	49	27	34	8	34	0	-0.306122449	0.147058824	0.154145996	0.301204819
15639	48.5	-15.5	20	9	16	7	17	1	-0.15	0.294117647	0.057233704	0.351351351
15640	48.5	-14.5	48	12	16	4	18	2	-0.625	0.055555556	0.429292929	0.484848485
15641	48.5	-13.5	50	4	5	2	7	2	-0.86	0	0.754385965	0.754385965
15642	48.5	-12.5	9	1	3	2	4	1	-0.555555556	0.333333333	0.333333333	0.666666667
15643	48.5	4.5	7	5	4	0	5	1	-0.285714286	0	0.166666667	0.166666667
15644	48.5	5.5	7	5	5	1	6	1	-0.142857143	0	0.076923077	0.076923077
15645	48.5	6.5	6	1	1	0	4	3	-0.333333333	0	0.2	0.2
15646	48.5	7.5	6	3	1	0	2	1	-0.666666667	0	0.5	0.5
15647	48.5	8.5	9	3	4	2	7	3	-0.222222222	0	0.2	0.2
15648	48.5	9.5	10	9	9	0	10	1	0	0	0	0
15649	48.5	10.5	6	6	7	1	7	0	0.166666667	0	0.076923077	0.076923077
15650	48.5	11.5	6	3	3	0	6	3	0	0	0	0
15651	49.5	-19.5	16	7	13	6	14	1	-0.125	0.428571429	0.038095238	0.466666667
15652	49.5	-18.5	52	25	25	1	27	2	-0.480769231	0.037037037	0.304735115	0.341772152
15653	49.5	-17.5	17	10	22	12	22	0	0.294117647	0.294117647	0.090497738	0.384615385
15654	49.5	-16.5	68	36	44	8	45	1	-0.338235294	0.045454545	0.204545455	0.25
15655	49.5	-15.5	73	16	29	15	31	2	-0.575342466	0.193548387	0.325682382	0.519230769
15656	49.5	-14.5	87	30	31	3	33	2	-0.620689655	0.090909091	0.409090909	0.5
15657	49.5	-13.5	33	9	12	3	13	1	-0.606060606	0.076923077	0.401337793	0.47826087
15658	49.5	-12.5	23	1	1	0	4	3	-0.826086957	0	0.703703704	0.703703704
15659	49.5	-11.5	2	0	0	0	1	1	-0.5	0	0.333333333	0.333333333
15660	49.5	6.5	6	1	0	0	3	3	-0.5	0	0.333333333	0.333333333
15661	49.5	7.5	7	1	3	2	7	4	0	0	0.076923077	0.076923077
15662	49.5	8.5	8	1	3	2	7	4	-0.125	0	0.230769231	0.230769231
15663	49.5	9.5	11	4	6	3	10	4	-0.090909091	0	0.157894737	0.157894737
15664	49.5	10.5	6	5	6	1	7	1	0.166666667	0	0.076923077	0.076923077
15665	49.5	11.5	6	3	3	0	6	3	0	0	0	0
15666	50.5	-16.5	16	5	12	8	12	0	-0.25	0.583333333	0.05952381	0.642857143
15667	50.5	-15.5	60	55	50	3	51	1	-0.15	0.039215686	0.077901431	0.117117117
15668	50.5	-14.5	54	45	40	1	42	2	-0.222222222	0	0.125	0.125
15669	50.5	-13.5	7	5	4	2	5	1	-0.285714286	0.4	0.1	0.5
15670	50.5	8.5	8	6	6	0	7	1	-0.125	0	0.066666667	0.066666667
15671	50.5	9.5	7	7	6	0	6	0	-0.142857143	0	0.076923077	0.076923077
15672	50.5	10.5	4	2	2	0	4	2	0	0	0	0
15673	50.5	11.5	3	0	1	1	4	3	0.333333333	0	0.142857143	0.142857143
15674	51.5	10.5	3	1	0	0	2	2	-0.333333333	0	0.2	0.2
15675	51.5	11.5	3	0	0	0	3	3	0	0	0	0
15676	55.5	-21.5	2	1	1	0	2	1	0	0	0	0
15677	55.5	-20.5	2	1	1	0	2	1	0	0	0	0
15678	55.5	-4.5	12	1	1	0	1	0	-0.916666667	0	0.846153846	0.846153846
15679	57.5	-20.5	2	1	1	0	2	1	0	0	0	0
15680	57.5	-19.5	2	1	1	0	2	1	0	0	0	0
15681	63.5	-19.5	0	0	0	0	0	0	0	0	0	0
15682	-91.5	-1.5	0	0	0	0	0	0	0	0	0	0
15683	-91.5	-0.5	0	0	0	0	0	0	0	0	0	0
15684	-91.5	0.5	0	0	0	0	0	0	0	0	0	0
15685	-90.5	-1.5	0	0	0	0	0	0	0	0	0	0
15686	-90.5	-0.5	0	0	0	0	0	0	0	0	0	0
15687	-89.5	-0.5	0	0	0	0	0	0	0	0	0	0
15688	-81.5	-6.5	1	0	0	0	1	1	0	0	0	0
15689	-81.5	-5.5	1	0	0	0	1	1	0	0	0	0
15690	-81.5	-4.5	2	1	2	1	3	1	0.5	0	0.2	0.2
15691	-81.5	-3.5	0	0	1	1	1	0	0	0	0	1
15692	-81.5	12.5	2	0	0	0	0	0	-1	0	0	1
15693	-80.5	-6.5	1	1	0	0	0	0	-1	0	0	1
15694	-80.5	-5.5	4	1	3	2	4	1	0	0	0.142857143	0.142857143
15695	-80.5	-4.5	9	7	7	1	8	1	-0.111111111	0.125	0.051470588	0.176470588
15696	-80.5	-3.5	3	2	6	4	6	0	1	0.333333333	0.222222222	0.555555556
15697	-80.5	-2.5	11	8	8	1	10	2	-0.090909091	0.1	0.042857143	0.142857143
15698	-80.5	-1.5	17	8	9	3	12	3	-0.294117647	0.25	0.129310345	0.379310345
15699	-80.5	-0.5	18	5	8	3	15	7	-0.166666667	0	0.161290323	0.161290323
15700	-80.5	0.5	11	3	6	3	13	7	0.181818182	0.090909091	0.075757576	0.166666667
15701	-79.5	-8.5	2	0	0	0	2	2	0	0	0	0
15702	-79.5	-7.5	3	0	0	0	3	3	0	0	0	0
15703	-79.5	-6.5	15	3	8	6	13	5	-0.133333333	0.416666667	0.064814815	0.481481481
15704	-79.5	-5.5	30	4	7	3	11	4	-0.633333333	0.111111111	0.478632479	0.58974359
15705	-79.5	-4.5	34	12	15	8	18	3	-0.470588235	0.294117647	0.235294118	0.529411765
15706	-79.5	-3.5	48	2	7	5	13	6	-0.729166667	0.333333333	0.4	0.733333333
15707	-79.5	-2.5	50	10	13	3	19	6	-0.62	0.052631579	0.425629291	0.47826087
15708	-79.5	-1.5	38	8	19	11	27	8	-0.289473684	0.153846154	0.158653846	0.3125
15709	-79.5	-0.5	82	12	25	13	59	34	-0.280487805	0.036363636	0.189913736	0.226277372
15710	-79.5	0.5	72	14	18	6	59	41	-0.180555556	0	0.11627907	0.11627907
15711	-79.5	1.5	29	1	4	3	32	28	0.103448276	0	0	0
15712	-78.5	-10.5	2	0	0	0	2	2	0	0	0	0
15713	-78.5	-9.5	2	2	4	2	4	0	1	0	0.333333333	0.333333333
15714	-78.5	-8.5	8	6	7	1	7	0	-0.125	0	0.066666667	0.066666667
15715	-78.5	-7.5	11	4	5	1	6	1	-0.454545455	0	0.294117647	0.294117647
15716	-78.5	-6.5	21	13	21	9	22	1	0.047619048	0.380952381	0	0.380952381
15717	-78.5	-5.5	38	13	17	6	19	2	-0.5	0.210526316	0.263157895	0.473684211
15718	-78.5	-4.5	42	14	21	7	27	6	-0.357142857	0.12	0.223283582	0.343283582
15719	-78.5	-3.5	87	14	22	8	38	16	-0.563218391	0.138888889	0.35704607	0.495934959
15720	-78.5	-2.5	77	29	31	4	42	11	-0.454545455	0.048780488	0.290202563	0.338983051
15721	-78.5	-1.5	64	12	32	21	40	8	-0.375	0.394736842	0.154282766	0.549019608
15722	-78.5	-0.5	123	71	74	13	79	5	-0.357723577	0.101265823	0.19576388	0.297029703
15723	-78.5	0.5	119	90	83	10	86	3	-0.277310924	0.11627907	0.142257516	0.258536585
15724	-78.5	1.5	85	35	39	9	63	24	-0.258823529	0.06779661	0.168314501	0.236111111
15725	-78.5	2.5	31	15	9	0	25	16	-0.193548387	0	0.107142857	0.107142857
15726	-77.5	-12.5	1	0	0	0	1	1	0	0	0	0
15727	-77.5	-11.5	3	0	2	2	5	3	0.666666667	0	0.142857143	0.142857143
15728	-77.5	-10.5	8	3	7	4	10	3	0.25	0.25	0.044117647	0.294117647
15729	-77.5	-9.5	8	1	9	8	12	3	0.5	0.25	0.118421053	0.368421053
15730	-77.5	-8.5	10	2	10	8	12	2	0.2	0.5	0	0.5
15731	-77.5	-7.5	19	9	25	18	29	4	0.526315789	0.263157895	0.128146453	0.391304348
15732	-77.5	-6.5	73	28	37	12	53	16	-0.273972603	0.102040816	0.176647708	0.278688525
15733	-77.5	-5.5	97	52	57	8	75	18	-0.226804124	0.042253521	0.148222669	0.19047619
15734	-77.5	-4.5	91	38	46	9	59	13	-0.351648352	0.118644068	0.188022599	0.306666667
15735	-77.5	-3.5	100	39	53	14	73	20	-0.27	0.069444444	0.151485788	0.220930233
15736	-77.5	-2.5	120	89	93	7	105	12	-0.125	0.009708738	0.075493056	0.085201794
15737	-77.5	-1.5	140	65	88	28	108	20	-0.228571429	0.155339806	0.128610811	0.283950617
15738	-77.5	-0.5	181	103	132	32	146	14	-0.193370166	0.14084507	0.103736973	0.244582043
15739	-77.5	0.5	142	41	118	77	145	27	0.021126761	0.261538462	0.032579186	0.294117647
15740	-77.5	1.5	87	33	60	30	78	18	-0.103448276	0.197183099	0.081297914	0.278481013
15741	-77.5	2.5	76	25	36	13	66	30	-0.131578947	0.142857143	0.08016444	0.223021583
15742	-77.5	3.5	79	16	18	5	71	53	-0.101265823	0	0.082191781	0.082191781
15743	-77.5	4.5	69	16	15	1	66	51	-0.043478261	0	0.029850746	0.029850746
15744	-77.5	5.5	66	17	16	2	61	45	-0.075757576	0	0.056	0.056
15745	-77.5	6.5	71	15	23	8	67	44	-0.056338028	0.031746032	0.057806207	0.089552239
15746	-76.5	-14.5	0	0	0	0	0	0	0	0	0	0
15747	-76.5	-13.5	1	0	0	0	1	1	0	0	0	0
15748	-76.5	-12.5	3	1	1	0	3	2	0	0	0	0
15749	-76.5	-11.5	9	6	8	2	10	2	0.111111111	0.111111111	0.046783626	0.157894737
15750	-76.5	-10.5	18	10	14	5	18	4	0	0.235294118	0.021848739	0.257142857
15751	-76.5	-9.5	25	4	10	6	23	13	-0.08	0.19047619	0.070393375	0.260869565
15752	-76.5	-8.5	42	16	40	27	50	10	0.19047619	0.214285714	0.052380952	0.266666667
15753	-76.5	-7.5	76	40	58	23	77	19	0.013157895	0.132352941	0.048202614	0.180555556
15754	-76.5	-6.5	124	26	38	15	71	33	-0.427419355	0.015384615	0.307366707	0.322751323
15755	-76.5	-5.5	119	35	58	24	84	26	-0.294117647	0.064935065	0.200371058	0.265306122
15756	-76.5	-4.5	110	25	32	10	52	20	-0.527272727	0.020408163	0.375818252	0.396226415
15757	-76.5	-3.5	111	22	36	16	61	25	-0.45045045	0.071428571	0.305816938	0.377245509
15758	-76.5	-2.5	127	39	60	21	86	26	-0.322834646	0.024390244	0.210059517	0.234449761
15759	-76.5	-1.5	133	33	50	19	75	25	-0.436090226	0.028985507	0.307648156	0.336633663
15760	-76.5	-0.5	137	37	51	14	77	26	-0.437956204	0	0.317307692	0.317307692
15761	-76.5	0.5	133	30	55	25	87	32	-0.345864662	0.111111111	0.215991693	0.327102804
15762	-76.5	1.5	93	29	45	16	54	9	-0.419354839	0.283018868	0.196433187	0.479452055
15763	-76.5	2.5	79	33	46	13	50	4	-0.367088608	0.183673469	0.191326531	0.375
15764	-76.5	3.5	108	77	84	15	97	13	-0.101851852	0.086956522	0.073043478	0.16
15765	-76.5	4.5	133	80	83	5	114	31	-0.142857143	0	0.090163934	0.090163934
15766	-76.5	5.5	108	76	85	14	107	22	-0.009259259	0.078431373	0.026330532	0.104761905
15767	-76.5	6.5	122	77	88	16	111	23	-0.090163934	0.047169811	0.066865276	0.114035088
15768	-76.5	7.5	79	22	33	11	72	39	-0.088607595	0.015384615	0.095726496	0.111111111
15769	-76.5	8.5	36	20	27	7	39	12	0.083333333	0.111111111	0	0.111111111
15770	-76.5	9.5	22	8	12	4	20	8	-0.090909091	0.2	0.038095238	0.238095238
15771	-75.5	-52.5	0	0	0	0	0	0	0	0	0	0
15772	-75.5	-51.5	0	0	0	0	0	0	0	0	0	0
15773	-75.5	-50.5	0	0	0	0	0	0	0	0	0	0
15774	-75.5	-49.5	1	1	1	0	1	0	0	0	0	0
15775	-75.5	-48.5	1	1	1	0	1	0	0	0	0	0
15776	-75.5	-47.5	2	1	1	0	2	1	0	0	0	0
15777	-75.5	-46.5	3	1	0	0	2	2	-0.333333333	0	0.2	0.2
15778	-75.5	-45.5	3	0	1	1	4	3	0.333333333	0	0.142857143	0.142857143
15779	-75.5	-44.5	0	0	0	0	0	0	0	0	0	0
15780	-75.5	-15.5	1	0	0	0	1	1	0	0	0	0
15781	-75.5	-14.5	2	0	0	0	2	2	0	0	0	0
15782	-75.5	-13.5	4	0	0	0	4	4	0	0	0	0
15783	-75.5	-12.5	5	2	7	5	10	3	1	0	0.333333333	0.333333333
15784	-75.5	-11.5	23	15	15	1	20	5	-0.130434783	0	0.069767442	0.069767442
15785	-75.5	-10.5	67	12	29	17	63	34	-0.059701493	0.160714286	0.075058072	0.235772358
15786	-75.5	-9.5	88	73	71	6	82	11	-0.068181818	0.06097561	0.033142037	0.094117647
15787	-75.5	-8.5	109	51	60	11	77	17	-0.293577982	0.04	0.177391304	0.217391304
15788	-75.5	-7.5	114	88	82	1	93	11	-0.184210526	0	0.106796117	0.106796117
15789	-75.5	-6.5	121	70	70	5	85	15	-0.297520661	0.011764706	0.172701314	0.184466019
15790	-75.5	-5.5	117	48	51	5	75	24	-0.358974359	0.027777778	0.231481481	0.259259259
15791	-75.5	-4.5	115	46	47	3	71	24	-0.382608696	0.014084507	0.233227321	0.247311828
15792	-75.5	-3.5	114	31	37	7	63	26	-0.447368421	0.016129032	0.29068915	0.306818182
15793	-75.5	-2.5	122	43	48	9	70	22	-0.426229508	0	0.29787234	0.29787234
15794	-75.5	-1.5	126	62	64	8	86	22	-0.317460317	0.011627907	0.186485301	0.198113208
15795	-75.5	-0.5	122	86	78	1	91	13	-0.254098361	0	0.150943396	0.150943396
15796	-75.5	0.5	97	45	49	9	65	16	-0.329896907	0.063492063	0.199007937	0.2625
15797	-75.5	1.5	83	59	60	5	67	7	-0.192771084	0.074626866	0.098706468	0.173333333
15798	-75.5	2.5	67	27	42	17	51	9	-0.23880597	0.215686275	0.106347624	0.322033898
15799	-75.5	3.5	35	12	25	14	34	9	-0.028571429	0.34375	0.029384328	0.373134328
15800	-75.5	4.5	75	13	38	25	56	18	-0.253333333	0.301886792	0.119988208	0.421875
15801	-75.5	5.5	98	10	39	29	65	26	-0.336734694	0.084745763	0.227356148	0.312101911
15802	-75.5	6.5	76	28	35	11	42	7	-0.447368421	0.05	0.294827586	0.344827586
15803	-75.5	7.5	73	6	18	12	52	34	-0.287671233	0	0.237288136	0.237288136
15804	-75.5	8.5	36	16	15	0	27	12	-0.25	0	0.142857143	0.142857143
15805	-75.5	9.5	26	8	10	5	18	8	-0.307692308	0	0.209302326	0.209302326
15806	-75.5	10.5	25	9	11	3	14	3	-0.44	0	0.315789474	0.315789474
15807	-74.5	-53.5	1	1	1	0	1	0	0	0	0	0
15808	-74.5	-52.5	1	1	1	0	1	0	0	0	0	0
15809	-74.5	-51.5	1	1	1	0	1	0	0	0	0	0
15810	-74.5	-50.5	1	1	2	1	2	0	1	0	0.333333333	0.333333333
15811	-74.5	-49.5	4	3	3	0	4	1	0	0	0	0
15812	-74.5	-48.5	2	1	4	3	5	1	1.5	0	0.333333333	0.333333333
15813	-74.5	-47.5	4	2	2	0	3	1	-0.25	0	0.142857143	0.142857143
15814	-74.5	-46.5	5	3	3	0	5	2	0	0	0	0
15815	-74.5	-45.5	4	4	2	0	2	0	-0.5	0	0.333333333	0.333333333
15816	-74.5	-44.5	4	0	0	0	4	4	0	0	0	0
15817	-74.5	-43.5	8	1	1	0	8	7	0	0	0	0
15818	-74.5	-42.5	8	1	2	1	9	7	0.125	0	0	0
15819	-74.5	-41.5	8	3	2	0	7	5	-0.125	0	0.066666667	0.066666667
15820	-74.5	-16.5	0	0	0	0	0	0	0	0	0	0
15821	-74.5	-15.5	2	0	0	0	2	2	0	0	0	0
15822	-74.5	-14.5	3	1	1	1	3	2	0	0	0.2	0.2
15823	-74.5	-13.5	5	5	9	4	9	0	0.8	0	0.285714286	0.285714286
15824	-74.5	-12.5	17	8	16	8	22	6	0.294117647	0.058823529	0.076311606	0.135135135
15825	-74.5	-11.5	30	23	23	2	30	7	0	0.066666667	0	0.066666667
15826	-74.5	-10.5	98	21	28	12	63	35	-0.357142857	0	0.264516129	0.264516129
15827	-74.5	-9.5	132	40	45	8	62	17	-0.53030303	0.016666667	0.36875	0.385416667
15828	-74.5	-8.5	125	18	26	8	47	21	-0.624	0	0.461988304	0.461988304
15829	-74.5	-7.5	122	26	32	8	57	25	-0.532786885	0	0.386363636	0.386363636
15830	-74.5	-6.5	122	30	30	3	51	21	-0.581967213	0	0.410404624	0.410404624
15831	-74.5	-5.5	123	29	33	7	60	27	-0.512195122	0.01754386	0.360233918	0.377777778
15832	-74.5	-4.5	126	42	49	10	76	27	-0.396825397	0.027027027	0.252972973	0.28
15833	-74.5	-3.5	126	26	35	11	62	27	-0.507936508	0.033898305	0.349885479	0.383783784
15834	-74.5	-2.5	115	27	36	10	61	25	-0.469565217	0.016949153	0.316384181	0.333333333
15835	-74.5	-1.5	109	24	32	8	53	21	-0.513761468	0.038461538	0.340420449	0.378881988
15836	-74.5	-0.5	104	23	33	10	51	18	-0.509615385	0.06	0.32961039	0.38961039
15837	-74.5	0.5	84	20	27	7	48	21	-0.428571429	0.042553191	0.270423908	0.312977099
15838	-74.5	1.5	62	23	33	12	43	10	-0.306451613	0.19047619	0.155677656	0.346153846
15839	-74.5	2.5	60	21	29	8	37	8	-0.383333333	0.027777778	0.243055556	0.270833333
15840	-74.5	3.5	58	35	37	5	45	8	-0.224137931	0.045454545	0.131016043	0.176470588
15841	-74.5	4.5	63	21	43	22	60	17	-0.047619048	0.181818182	0.055469954	0.237288136
15842	-74.5	5.5	66	30	50	20	70	20	0.060606061	0.1875	0.0125	0.2
15843	-74.5	6.5	59	49	50	5	51	1	-0.13559322	0.098039216	0.065597148	0.163636364
15844	-74.5	7.5	51	12	18	7	39	21	-0.235294118	0	0.186046512	0.186046512
15845	-74.5	8.5	33	15	15	2	26	11	-0.212121212	0.038461538	0.114080834	0.152542373
15846	-74.5	9.5	26	8	8	2	15	7	-0.423076923	0	0.3	0.3
15847	-74.5	10.5	37	8	10	2	15	5	-0.594594595	0	0.423076923	0.423076923
15848	-74.5	11.5	30	15	19	5	19	0	-0.366666667	0.052631579	0.212674544	0.265306122
15849	-73.5	-54.5	1	0	0	0	1	1	0	0	0	0
15850	-73.5	-53.5	1	1	1	0	1	0	0	0	0	0
15851	-73.5	-52.5	1	1	1	0	1	0	0	0	0	0
15852	-73.5	-51.5	1	1	1	0	1	0	0	0	0	0
15853	-73.5	-50.5	2	1	3	2	4	1	1	0	0.2	0.2
15854	-73.5	-49.5	4	3	3	0	4	1	0	0	0	0
15855	-73.5	-48.5	2	1	1	0	2	1	0	0	0	0
15856	-73.5	-47.5	4	2	4	2	6	2	0.5	0	0.111111111	0.111111111
15857	-73.5	-46.5	9	3	4	1	10	6	0.111111111	0	0	0
15858	-73.5	-45.5	9	2	3	1	10	7	0.111111111	0	0	0
15859	-73.5	-44.5	9	0	2	2	11	9	0.222222222	0	0	0
15860	-73.5	-43.5	8	2	3	1	9	6	0.125	0	0	0
15861	-73.5	-42.5	8	2	4	2	10	6	0.25	0	0	0
15862	-73.5	-41.5	10	5	5	1	9	4	-0.1	0.111111111	0.046783626	0.157894737
15863	-73.5	-40.5	12	6	9	4	14	5	0.166666667	0.166666667	0.033333333	0.2
15864	-73.5	-39.5	15	1	3	2	14	11	-0.066666667	0.071428571	0.032019704	0.103448276
15865	-73.5	-38.5	11	2	5	4	14	9	0.272727273	0.090909091	0.075757576	0.166666667
15866	-73.5	-37.5	15	3	4	1	16	12	0.066666667	0	0	0
15867	-73.5	-36.5	5	3	3	0	5	2	0	0	0	0
15868	-73.5	-16.5	2	0	0	0	2	2	0	0	0	0
15869	-73.5	-15.5	5	0	1	1	6	5	0.2	0	0	0
15870	-73.5	-14.5	4	3	6	3	7	1	0.75	0	0.272727273	0.272727273
15871	-73.5	-13.5	16	14	15	4	17	2	0.0625	0.1875	0.024621212	0.212121212
15872	-73.5	-12.5	39	20	14	2	30	16	-0.230769231	0.066666667	0.12173913	0.188405797
15873	-73.5	-11.5	86	39	54	18	71	17	-0.174418605	0.029411765	0.113445378	0.142857143
15874	-73.5	-10.5	117	47	63	18	82	19	-0.299145299	0	0.193877551	0.193877551
15875	-73.5	-9.5	122	44	44	3	60	16	-0.508196721	0.016666667	0.334981685	0.351648352
15876	-73.5	-8.5	134	36	45	10	61	16	-0.544776119	0	0.388601036	0.388601036
15877	-73.5	-7.5	139	46	51	5	76	25	-0.45323741	0	0.293023256	0.293023256
15878	-73.5	-6.5	122	47	55	8	70	15	-0.426229508	0.028985507	0.269443812	0.298429319
15879	-73.5	-5.5	125	40	46	6	64	18	-0.488	0.015873016	0.324552516	0.340425532
15880	-73.5	-4.5	134	41	48	7	65	17	-0.514925373	0	0.353535354	0.353535354
15881	-73.5	-3.5	144	34	44	10	70	26	-0.513888889	0.014285714	0.340854473	0.355140187
